- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:13 | DEBUG    |     Connected to: 
2026-02-09 20:55:13 | INFO     |   ssb-sim-node-3: connecting to 5 peers...
2026-02-09 20:55:13 | DEBUG    |     Mode: range, Count: 5
2026-02-09 20:55:13 | DEBUG    |     Connecting ssb-sim-node-3 -> ssb-sim-node-2...
2026-02-09 20:55:13 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8001~shs:{
  "id": "NsuRwart/ml4txegrJHbBWiCV8C2TzCLmK3r7gsQfFQ="
}"
2026-02-09 20:55:13 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:13 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:13 | DEBUG    |     Connecting ssb-sim-node-3 -> ssb-sim-node-9...
2026-02-09 20:55:13 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8008~shs:{
  "id": "ztUkNNqPR0d5xMhsqGb0YFDanIK3WV8uiPWZK51qfr4="
}"
2026-02-09 20:55:14 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:14 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:14 | DEBUG    |     Connecting ssb-sim-node-3 -> ssb-sim-node-1...
2026-02-09 20:55:14 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8000~shs:{
  "id": "5v9CenF0N+MWs2hxKvYh4D/65kBaRKi+t+KRVHcAOdM="
}"
2026-02-09 20:55:14 | WARNING  |          Gossip failed (exit 1)
2026-02-09 20:55:14 | DEBUG    |       Output: error loading sodium bindings: Cannot find module 'sodium-native'
Require stack:
- /usr/local/lib/node_modules/ssb-server/node_modules/chloride/bindings.js
- /usr/local/lib/node_modules/ssb-server/nod
2026-02-09 20:55:14 | DEBUG    |     Connecting ssb-sim-node-3 -> ssb-sim-node-4...
2026-02-09 20:55:14 | DEBUG    |       Gossip command: ssb-server gossip.connect "net:192.168.1.7:8003~shs:{
  "id": "ViMbCyqdxjo8oUpxelT5wC6JzIZD0FJCWkbNXLRut2g="
}"
2026-02-09 20:55:15 | WARNING  |          Gossip failed (exit 1)
